Sym,logFC,AveExpr,t,P.Value,adj.P.Val,B
TM9SF2,-0.14563743924908,9.16498939952572,-2.19950385806629,0.0850362433553389,0.29459717882221,-5.03158652650411
NR4A2,-0.145571490917082,8.71260805790554,-2.85824105644843,0.0399801856318122,0.210387076242768,-4.20763074581915
ZYX,-0.14556311331607,10.4760057785769,-1.99969810144586,0.108162212624009,0.330417217421847,-5.28665686841823
DCTN6,-0.145524614372215,9.06801815912385,-3.1042900786217,0.0306872819234821,0.187608454989299,-3.91296879613194
CGRRF1,-0.145490614392205,8.81581285343696,-2.48956864166364,0.0605113355335543,0.25212041570059,-4.66383791422768
RUNX2,0.1454629013753,9.04836938044134,2.89634161022315,0.0383509507336034,0.207571013503597,-4.1614418486918
RALBP1,-0.145414611487521,9.31889780526432,-1.30507817025922,0.25447929051336,0.498020702601108,-6.14186359442563
RAB6B,0.145389113452389,9.01734477421443,2.18047813818023,0.0869893081128677,0.297500840920132,-5.05585766566992
SSX1,0.145379561767699,8.76898837356395,2.63881021012391,0.0510348472697468,0.233389333428886,-4.47729078565746
ACP5,0.145349853769442,9.11400841511733,2.80812651624574,0.0422440350914196,0.215645653502583,-4.268680942638
ITPR2,-0.145347414244338,9.16987539170104,-1.70520561170917,0.155214171839083,0.387640085584893,-5.65948603868639
KCNA5,-0.145309710999191,8.98900780627833,-2.88641000145641,0.0387682563266746,0.208386153275153,-4.17346274702127
DENND3,0.145308895858493,8.73324589897051,2.54923739957697,0.0565049445685719,0.244975371734657,-4.58898376243613
NUP88,0.145294630804282,9.7041671791386,1.41360917192796,0.222639822120079,0.461870798974042,-6.01546036964432
SFTPB,0.145293931116969,9.25977475759063,2.15699811295309,0.0894670121630845,0.301481497080538,-5.08582349819294
DRAP1,0.14526031467409,10.1053196811077,0.936667424754888,0.39632757442557,0.633881041114997,-6.53083175877706
NPRL2,0.145259055118339,9.71415176696823,1.47642869253226,0.206006128661693,0.444557893598697,-5.94053351726865
ANGEL1,0.145224090250833,9.71457197684087,3.0015876103753,0.034229011113606,0.197233563814586,-4.03490387060225
GORASP2,0.145179575964063,9.1576826214261,1.18418846143012,0.294972309132013,0.537736300441805,-6.27718988993636
TCERG1,0.145171545041018,8.7163127349268,2.12589151142304,0.0928678901347248,0.306708061757144,-5.12553790748304
ZNF7,0.145141969319882,9.50379441104541,2.85685894943111,0.0400407460899501,0.210387076242768,-4.20930996079889
ADK,-0.145132772062489,8.52741621561213,-2.90449612918796,0.0380121277509483,0.207296175767291,-4.15158203233902
GRAP,0.145131002323708,9.32704419111221,1.75458631347659,0.146036504788315,0.377085027291144,-5.59757180804818
E2F4,0.14510989249052,9.30732535043716,3.18992581648342,0.0280526434807832,0.180419915452584,-3.81250577068707
ZNF345,-0.145091711186017,8.71835526089124,-3.21907315720059,0.0272158907042523,0.178442934536747,-3.77856793411069
ATP5G3,0.145013659430226,10.5084445753575,1.07103836449973,0.338092516396458,0.579633485954386,-6.39751282233098
MGAM,0.144998036179436,8.52620028919732,3.15569152887308,0.0290734495289989,0.183391291861316,-3.85253349826248
TJP2,-0.144984212775087,8.71228042766185,-3.17869286904056,0.0283829824779557,0.181117965776973,-3.82561985393534
LILRA3,0.144965119084988,9.43673063996567,2.44681857396491,0.0635759166826128,0.258784564693216,-4.71766756856856
AAK1,0.144856202194166,8.6205571147606,2.18146834096266,0.0868864669481672,0.29723772264856,-5.0545942225627
FTO,0.14477556320556,10.1243863801302,0.7184971417636,0.50793100347787,0.720128547374902,-6.72023924338064
ZNF250,-0.144727409815024,8.70278494005418,-3.08871263894292,0.0311964677355212,0.189390619469508,-3.93136268243187
HNRNPUL1,0.144712495465292,11.1956615917753,1.27440534510673,0.264233110815142,0.50799648148874,-6.17679104281224
MMP19,0.144711938426058,9.42755724796008,1.53790126640888,0.190913578054705,0.427840311445251,-5.86615199918212
ABI1,-0.144590920061113,8.61036297869776,-2.99937065941281,0.0343104578502626,0.197233563814586,-4.03755304577369
